,emisor,mencionado,texto,rt,localizacion,texto_limpio,sent_score
561,RotaDatos,,⚡️ Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/OB7wtu96xd,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
562,InfoReportes,,⚡️ Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/X1YHaFseZj,False,"Madrid, Comunidad de Madrid",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
563,leoneldiaze,agarcod,"RT @agarcod: 🇪🇸 En 2050 habrá 78,4 personas mayores de 64 años por cada 100 personas entre 20 y 64 años. Es casi el doble de la estimación…",True,Venezuela - Rep. Dominicana,En 2050 habrá 784 personas mayores de 64 años por cada 100 personas entre 20 y 64 años Es casi el doble de la estimación…,0.0
564,carloscandido ,MarcusPeraza,@MarcusPeraza así que hay longevidad en tu familia 🤨,False,Mt. Silver,así que hay longevidad en tu familia,0.0
565,bxbyylxcxfxr,,"No puedo creer lo maravillosamente bonita que está mi piel hoy. 

Yo creo que es el último día que la tendré así porque pues el envejecimiento prematuro es lo mío je https://t.co/TcvwtK46Gv",False,El Tercer Mundo,"No puedo creer lo maravillosamente bonita que está mi piel hoy 

Yo creo que es el último día que la tendré así porque pues el envejecimiento prematuro es lo mío je",0.308
566,Tuitores,,"📌 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/WFWznQNy1y",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
567,rosa ov,Geriatriamexico,RT @Geriatriamexico: Se estima que para el año 2030 habrá 15 millones de #PersonasMayores en el mundo con trastornos mentales graves. Para…,True,"Monterrey, Nuevo León",Se estima que para el año 2030 habrá 15 millones de PersonasMayores en el mundo con trastornos mentales graves Para…,-0.3818
568,TemaGlobal,,"⚡️ ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/TFewnUl44R",False,"Madrid, Comunidad de Madrid",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
569,Reportes24H,,⚡️ ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/Sdsk5h32HS,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
570,aremi0509,Geriatriamexico,RT @Geriatriamexico: La #depresión predispone a muchas enfermedades como demencia o eventos vasculares. Se ha demostrado que la depresión a…,True,"México, D.F.",La depresión predispone a muchas enfermedades como demencia o eventos vasculares Se ha demostrado que la depresión a…,-0.5719
571,Frikisimo,,☀️ ¿Cuál es el secreto de la longevidad de las tortugas?... https://t.co/5G4NMbpfu7,False,Madrid,¿Cuál es el secreto de la longevidad de las tortugas,0.0
572,Netito37,elbotiquinmx,"RT @elbotiquinmx: Si tienes 34 o más, lamentamos decirte que ya estás envejeciendo. https://t.co/JgfGQ131ee",True,"Morelia, Michoacán ",Si tienes 34 o más lamentamos decirte que ya estás envejeciendo,-0.4728
573,Ictusinvictus,,Esta pérdida de memoria está relacionada con el envejecimiento y no con una patología concreta como pudiera ser la Enfermedad del Alzheimer....,False,España,Esta pérdida de memoria está relacionada con el envejecimiento y no con una patología concreta como pudiera ser la Enfermedad del Alzheimer,-0.3182
574, AZARON ,,🍁 El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard.... https://t.co/t9EIXFE1LW,False,Somewhere in Spain,El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard,0.6597
575,LaCronologia,,📌 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/VtT4vjgMcG,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
576,Dont U Panic,,🍁 El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard.... https://t.co/EBNDeIX0BS,False,España,El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard,0.6597
577,EfectoCognitivo,,"📌 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/HDecrnQl3M",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
578,gabrielalealg,Geriatriamexico,RT @Geriatriamexico: La #depresión predispone a muchas enfermedades como demencia o eventos vasculares. Se ha demostrado que la depresión a…,True,,La depresión predispone a muchas enfermedades como demencia o eventos vasculares Se ha demostrado que la depresión a…,-0.5719
579,NiriumEcuador,,"*MEGADOSIS DE VITAMINA C *
_Combate el envejecimiento_

Diariamente nuestro organismo produce una gran cantidad de radicales libres, generando oxidación y daño celular progresivo, por lo tanto es necesario adicionar… https://t.co/htVhgTlIA3",False,"Quito, Ecuador","MEGADOSIS DE VITAMINA C 
Combate el envejecimiento

Diariamente nuestro organismo produce una gran cantidad de radicales libres generando oxidación y daño celular progresivo por lo tanto es necesario adicionar…",0.1111
580,betata75,IMSSedomexote,RT @IMSSedomexote: Geriatras del IMSS impulsan estrategias para envejecimiento exitoso. https://t.co/bGwgVnUnFm https://t.co/IFrqMRGmZw,True,"México, D.F.",Geriatras del IMSS impulsan estrategias para envejecimiento exitoso,0.5859
581,Ricardozam,,"Una dieta saludable ralentiza el envejecimiento celular
https://t.co/qu5CfjrcPf",False,Venezuela,Una dieta saludable ralentiza el envejecimiento celular,0.4019
582,Datos365,,"🔥 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/ieEdYzBqm7",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
583,NotaVeraz,,⚡️ ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/OXivK7sx5i,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
584,Clara18336348,jfdezsanz,RT @jfdezsanz: Sabemos que la cronicidad y el envejecimiento de la población son uno de los grandes retos de nuestro sistema de salud y des…,True,,Sabemos que la cronicidad y el envejecimiento de la población son uno de los grandes retos de nuestro sistema de salud y des…,0.6597
585,LatamBBroker,,Hungria eximio de pago de impuestos a familias con más de 4 hijos y dio una tremenda y positiva señal de alerta acerca del envejecimiento de la población. Una excelente idea que se puede copiar! Un papá de 7 como yo lo agradecería muchísimo! https://t.co/DgVmLIHJYB,False,"Vidigal, Rio de Janeiro",Hungria eximio de pago de impuestos a familias con más de 4 hijos y dio una tremenda y positiva señal de alerta acerca del envejecimiento de la población Una excelente idea que se puede copiar Un papá de 7 como yo lo agradecería muchísimo,0.8516
586,LuvianoIleana,Geriatriamexico,RT @Geriatriamexico: La #depresión predispone a muchas enfermedades como demencia o eventos vasculares. Se ha demostrado que la depresión a…,True,,La depresión predispone a muchas enfermedades como demencia o eventos vasculares Se ha demostrado que la depresión a…,-0.5719
587,MiguelJ22668825,agarcod,"RT @agarcod: 🇪🇸 En 2050 habrá 78,4 personas mayores de 64 años por cada 100 personas entre 20 y 64 años. Es casi el doble de la estimación…",True,,En 2050 habrá 784 personas mayores de 64 años por cada 100 personas entre 20 y 64 años Es casi el doble de la estimación…,0.0
588,GacetaMadrid,,"🔥 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/Oso1x01vgw",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
589,PacoBernalll,nu TRIceci,"RT @nu_TRIceci: Nuevos conocimientos sobre envejecimiento.

✓Tenemos 3 ""oleadas"": a los 36 años, a los 60 y a los 78; debido a las ondulaci…",True,"Guadalajara, España","Nuevos conocimientos sobre envejecimiento

Tenemos 3 oleadas a los 36 años a los 60 y a los 78 debido a las ondulaci…",0.0
590,TuitReportes,,🔥 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/ajB6Ruz06h,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
591,greta nuche,Geriatriamexico,RT @Geriatriamexico: Se estima que para el año 2030 habrá 15 millones de #PersonasMayores en el mundo con trastornos mentales graves. Para…,True,,Se estima que para el año 2030 habrá 15 millones de PersonasMayores en el mundo con trastornos mentales graves Para…,-0.3818
592,ElplomoT,diario24horas,"RT @diario24horas: Ahora podrás saber si tienes envejecimiento acelerado
 https://t.co/s5VQD5HqBJ",True,,Ahora podrás saber si tienes envejecimiento acelerado,0.0
593,ecologiza t,,📺 Esta es la razón de que los llamados super-agers sean tan longevos y tengan tanta salud... https://t.co/Qbpm5m6Jtu,False,,Esta es la razón de que los llamados superagers sean tan longevos y tengan tanta salud,0.0
594,irenetrail,nu TRIceci,"RT @nu_TRIceci: Nuevos conocimientos sobre envejecimiento.

✓Tenemos 3 ""oleadas"": a los 36 años, a los 60 y a los 78; debido a las ondulaci…",True,Madrid,"Nuevos conocimientos sobre envejecimiento

Tenemos 3 oleadas a los 36 años a los 60 y a los 78 debido a las ondulaci…",0.0
595,TuitReportes,,📌 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/ajB6Ruz06h,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
596,GiraInformativa,,📌 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/v38u5983pX,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
597,Cristab67653712,MiguelCarbonell,"RT @MiguelCarbonell: En el año 2020, el mundo por primera vez tendrá más personas mayores de 30 años, que personas menores de esa edad. El…",True,,En el año 2020 el mundo por primera vez tendrá más personas mayores de 30 años que personas menores de esa edad El…,0.0
598,GuardiaDigital,,⚡️ Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/M0txj7AvR2,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
599,Montagut5,elobrerodigital,"RT @elobrerodigital: Una dieta saludable ralentiza el envejecimiento celular, según un estudio https://t.co/pgz3S8fHgx",True,España,Una dieta saludable ralentiza el envejecimiento celular según un estudio,0.4019
600,DermaMedina,,Que tu propósito de año sea cuidar de tu piel con #Vichy Slow Áge y prevenir los signos de envejecimiento. Encuentra tu crema en tu sucursal #Medina más cercana. https://t.co/eHZFrsMoQS https://t.co/UPjWFhrTAo,False,"Puebla, México",Que tu propósito de año sea cuidar de tu piel con Vichy Slow Áge y prevenir los signos de envejecimiento Encuentra tu crema en tu sucursal Medina más cercana,0.5106
601,GrandesMedios,,⚡️ Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/Q7Qvekzgvw,False,"Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
602,Miguelautocivil,AECA ITV,RT @AECA_ITV: El envejecimiento del parque automovilístico y la falta de mantenimiento son las principales causas de averías en #España htt…,True,985162205 - 647791464,El envejecimiento del parque automovilístico y la falta de mantenimiento son las principales causas de averías en España htt…,-0.3182
603,Isma collado14,,"Que suerte tenemos los aficionados del Barça enserio, imaginad madridistas que Messi hubiera vestido de blanco, pensarlo... es bárbaro, pero sobre todo la longevidad 🤯🤯🤯",False,"Motril, España",Que suerte tenemos los aficionados del Barça enserio imaginad madridistas que Messi hubiera vestido de blanco pensarlo es bárbaro pero sobre todo la longevidad,0.2023
604,DiegoA NM,,"El mejor entrenador es el que hace más con poco. Simone Inzaghi lleva años siendo el mejor técnico de Italia, ha potencializado a jugadores como Immobile, Savic, Correa, L. Alberto, rescato a Leiva y le dio longevidad a Lulic. Grande S. Inzaghi. #SerieAxESPN",False,"Monterrey, Nuevo León",El mejor entrenador es el que hace más con poco Simone Inzaghi lleva años siendo el mejor técnico de Italia ha potencializado a jugadores como Immobile Savic Correa L Alberto rescato a Leiva y le dio longevidad a Lulic Grande S Inzaghi SerieAxESPN,0.9287
605,mireyamelro,INAPAM,"RT @INAPAM: Reconozcamos el valor de las personas mayores, su papel en la sociedad y la contribución al desarrollo que tienen en sus comuni…",True,"México, D. F.",Reconozcamos el valor de las personas mayores su papel en la sociedad y la contribución al desarrollo que tienen en sus comuni…,0.34
606,Mrj27521411,ReporteActivo,RT @ReporteActivo: 🔥 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/rfHMUlhw0D,True,,Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
607,Al Volar,,🍁 El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard.... https://t.co/nYDOmYQ9aS,False,On Air,El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard,0.6597
608,vicky 01f,"staykv, iamalonso0, KimuSokuchin4","RT @staykv: @iamalonso0 @KimuSokuchin4 Buee pero ya paso. Bangtan compone, escriben sus propias canciones, bailan, cantan, rapean, tocan in…",True,Spain,Buee pero ya paso Bangtan compone escriben sus propias canciones bailan cantan rapean tocan in…,0.4767
609,OmarHdzEsquivel,diario24horas,"RT @diario24horas: Ahora podrás saber si tienes envejecimiento acelerado
 https://t.co/s5VQD5HqBJ",True,,Ahora podrás saber si tienes envejecimiento acelerado,0.0
610,Informedios,,📌 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/wedNgAp5iz,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
611,titanarb,,"Comprobando:
El 24% de los manifestantes de hoy, gracias a su longevidad,  no llegarían a votar en el 2023 #7DEstoRecienEmpieza
#7DCelebramosLaRepublica 
#7DHastaLuegoPresidente #7DYoVoy",False,"Buenos Aires, Argentina","Comprobando
El 24 de los manifestantes de hoy gracias a su longevidad  no llegarían a votar en el 2023 7DEstoRecienEmpieza
7DCelebramosLaRepublica 
7DHastaLuegoPresidente 7DYoVoy",0.25
612,NeoInformes,,"⚡️ Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/z0FQJNQ6jE",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
613,Partizana1,,"El envejecimiento inicia a partir de los 25 años, explica científica

Wrnisima, vayan a contarle al Dpto. de Riego de las AFP

https://t.co/huAE5B4W4U",False,Ñuñork,"El envejecimiento inicia a partir de los 25 años explica científica

Wrnisima vayan a contarle al Dpto de Riego de las AFP",0.0
614,MonLedezma,Geriatriamexico,RT @Geriatriamexico: La #depresión predispone a muchas enfermedades como demencia o eventos vasculares. Se ha demostrado que la depresión a…,True,,La depresión predispone a muchas enfermedades como demencia o eventos vasculares Se ha demostrado que la depresión a…,-0.5719
615,TamayoMyriam,monicasalazar13,"RT @monicasalazar13: Cuatro hermanos de 110, 109, 103 y 101 años iluminan los genes de la longevidad https://t.co/wVUMrax05T vía @materia_c…",True,,Cuatro hermanos de 110 109 103 y 101 años iluminan los genes de la longevidad  vía …,0.0
616,MonLedezma,Geriatriamexico,RT @Geriatriamexico: Se estima que para el año 2030 habrá 15 millones de #PersonasMayores en el mundo con trastornos mentales graves. Para…,True,,Se estima que para el año 2030 habrá 15 millones de PersonasMayores en el mundo con trastornos mentales graves Para…,-0.3818
617,LaCronologia,,⚡️ Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/k9E1wrIy7G,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
618,TemaGlobal,,"⚡️ Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/11o3Ybe3C7",False,"Madrid, Comunidad de Madrid",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
619,vidapotencial,,"COLGADOS
-
El estiramiento estático colgado de una barra (o anillas) 👉Mejora la fuerza de agarre, que está directamente relacionada con la longevidad. 👉 Tiene un efecto potentísimo en la estabilidad y la salud del… https://t.co/wZZOL71wxU",False,"Santander, España","COLGADOS

El estiramiento estático colgado de una barra o anillas Mejora la fuerza de agarre que está directamente relacionada con la longevidad  Tiene un efecto potentísimo en la estabilidad y la salud del…",0.7269
620,ExoMedios,,🔥 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/3FJR59USp4,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
621,Tuiterricolas,,📌 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/4ZLcqrhK3d,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
622,kawagator,elbotiquinmx,"RT @elbotiquinmx: Si tienes 34 o más, lamentamos decirte que ya estás envejeciendo. https://t.co/JgfGQ131ee",True,,Si tienes 34 o más lamentamos decirte que ya estás envejeciendo,-0.4728
623,HerbertSimpsong,,📺 Esta es la razón de que los llamados super-agers sean tan longevos y tengan tanta salud... https://t.co/BH6KRNeDAS,False,En la arena,Esta es la razón de que los llamados superagers sean tan longevos y tengan tanta salud,0.0
624,diario24horas,,"Ahora podrás saber si tienes envejecimiento acelerado
 https://t.co/s5VQD5HqBJ",False,México,Ahora podrás saber si tienes envejecimiento acelerado,0.0
625,novaradioaguas,,"Preocupante...México corre el riesgo de convertirse en un país de viejos enfermos y pobres para el año 2050, debido al proceso de envejecimiento de su población y en caso de no actuar ante... https://t.co/ulQ34I8j3N",False,,PreocupanteMéxico corre el riesgo de convertirse en un país de viejos enfermos y pobres para el año 2050 debido al proceso de envejecimiento de su población y en caso de no actuar ante,-0.8176
626,poercko,,Noches de longevidad,False,,Noches de longevidad,0.0
627,Tuitores,,"⚡️ Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/WFWznQNy1y",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
628,BsaSousa,tuparroquiaucv,"RT @tuparroquiaucv: Hoy presentamos en la Parroquia Universitaria UCV la pelicula ""Arrugas"" como parte del programa de formación de Cuidado…",True,,Hoy presentamos en la Parroquia Universitaria UCV la pelicula Arrugas como parte del programa de formación de Cuidado…,0.0
629,ManuduManuel,LaPorres,RT @LaPorres: #Alzheimer #cuidadores #excuidadores #demencias #envejecimiento #ageing #PersonasMayores #NuevaLongevidad    #SomosAlzheimerU…,True,,Alzheimer cuidadores excuidadores demencias envejecimiento ageing PersonasMayores NuevaLongevidad    SomosAlzheimerU…,0.0
630,Tuitores,,"⚡️ Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/WN6YNpYwNC",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
631,InfoApuntes,,🔥 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/8DOjQScPVN,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
632,DatoAlMinuto,,📌 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/j5u8pQnzhq,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
633,Postematico,,⚡️ Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/MI8NnKk96Q,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
634,DavidSaldana es,Autismo Sevilla,"RT @Autismo_Sevilla: RETOS ACTUALES EN DISCAPACIDAD: VIDA ADULTA, SOBREPROTECCIÓN Y ENVEJECIMIENTO ACTIVO, será el tema de nuestro siguient…",True,Sevilla,RETOS ACTUALES EN DISCAPACIDAD VIDA ADULTA SOBREPROTECCIÓN Y ENVEJECIMIENTO ACTIVO será el tema de nuestro siguient…,0.6669
635,Moipampin,Autismo Sevilla,"RT @Autismo_Sevilla: RETOS ACTUALES EN DISCAPACIDAD: VIDA ADULTA, SOBREPROTECCIÓN Y ENVEJECIMIENTO ACTIVO, será el tema de nuestro siguient…",True,Cádiz en el pensamiento.,RETOS ACTUALES EN DISCAPACIDAD VIDA ADULTA SOBREPROTECCIÓN Y ENVEJECIMIENTO ACTIVO será el tema de nuestro siguient…,0.6669
636,sierrauzeta,,"Cuatro hermanos de 110, 109, 103 y 101 años iluminan los genes de la longevidad https://t.co/JdtiztagrD",False,Santo Domingo Este,Cuatro hermanos de 110 109 103 y 101 años iluminan los genes de la longevidad,0.0
637,ExoMedios,,"⚡️ Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/qYLjklv9yM",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
638,monicasalazar13,materia ciencia,"Cuatro hermanos de 110, 109, 103 y 101 años iluminan los genes de la longevidad https://t.co/wVUMrax05T vía @materia_ciencia",False,Ecuador,Cuatro hermanos de 110 109 103 y 101 años iluminan los genes de la longevidad  vía,0.0
639,InterDifusion,,"🔥 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/lyZS4HvHP4",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
640,RotaDatos,,⚡️ Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/OlQXLikk4Z,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
641,amparopelaez,LaPublicacion,RT @LaPublicacion: 🌀 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/OPCEek1vPX,True, QUIMICAMENTE PERIODISTA .,Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
642,Lecturas24H,,"⚡️ ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/az3zQ8o2yB",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
643,RotaDatos,,📌 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/OB7wtu96xd,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
644,dravalgg,Geriatriamexico,RT @Geriatriamexico: Se estima que para el año 2030 habrá 15 millones de #PersonasMayores en el mundo con trastornos mentales graves. Para…,True,,Se estima que para el año 2030 habrá 15 millones de PersonasMayores en el mundo con trastornos mentales graves Para…,-0.3818
645,Reportes24H,,🔥 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/JNpl8g2bNt,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
646,AreaEditorial,,⚡️ Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/spLDIWlscy,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
647,ClubEditorial,,🔥 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/MueEh5Aoo5,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
648,TuitSugerido,,"⚡️ Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/TtweZWlVQ1",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
649,TuitSugerido,,"📌 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/TtweZWlVQ1",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
650,HoyEstado,,"Contra el envejecimiento, unas palomitas de maíz 🌽 
https://t.co/7P5s4bpksI",False,México,Contra el envejecimiento unas palomitas de maíz,0.0
651,HoyCDMX,,"Contra el envejecimiento, unas palomitas de maíz 🌽 
https://t.co/HEdjtV6ZKD",False,Ciudad de México,Contra el envejecimiento unas palomitas de maíz,0.0
652,Anheliyoverde,nu TRIceci,"RT @nu_TRIceci: Nuevos conocimientos sobre envejecimiento.

✓Tenemos 3 ""oleadas"": a los 36 años, a los 60 y a los 78; debido a las ondulaci…",True,"Adra, España","Nuevos conocimientos sobre envejecimiento

Tenemos 3 oleadas a los 36 años a los 60 y a los 78 debido a las ondulaci…",0.0
653,JuRoMaRo,AestheticMC,"RT @AestheticMC: El Colegio Médico Científico para la prevención y tratamiento en nutrición, Anti-Envejecimiento y Estética A.C.
Otorgó el…",True,ciudad de Mexico / Guatemala ,"El Colegio Médico Científico para la prevención y tratamiento en nutrición AntiEnvejecimiento y Estética AC
Otorgó el…",0.4019
654,difusion la,jfdezsanz,RT @jfdezsanz: Sabemos que la cronicidad y el envejecimiento de la población son uno de los grandes retos de nuestro sistema de salud y des…,True,"Castilla-La Mancha, España",Sabemos que la cronicidad y el envejecimiento de la población son uno de los grandes retos de nuestro sistema de salud y des…,0.6597
655,gone official,,"Cuatro hermanos de 110, 109, 103 y 101 años iluminan los genes de la longevidad https://t.co/ODDEWR8HOt",False,Caracas - Venezuela,Cuatro hermanos de 110 109 103 y 101 años iluminan los genes de la longevidad,0.0
656,FisioSoto,nu TRIceci,"RT @nu_TRIceci: Nuevos conocimientos sobre envejecimiento.

✓Tenemos 3 ""oleadas"": a los 36 años, a los 60 y a los 78; debido a las ondulaci…",True,,"Nuevos conocimientos sobre envejecimiento

Tenemos 3 oleadas a los 36 años a los 60 y a los 78 debido a las ondulaci…",0.0
657,requin9,elbotiquinmx,@elbotiquinmx De hecho desde que naces comienza el proceso de envejecimiento. A fines prácticos así es.,False,Sentado a la diestra del Padre,De hecho desde que naces comienza el proceso de envejecimiento A fines prácticos así es,0.0
658,drsinueorihuela,AestheticMC,"RT @AestheticMC: El Colegio Médico Científico para la prevención y tratamiento en nutrición, Anti-Envejecimiento y Estética A.C.
Otorgó el…",True,"Mexico, DF","El Colegio Médico Científico para la prevención y tratamiento en nutrición AntiEnvejecimiento y Estética AC
Otorgó el…",0.4019
659,Enteremonos,,⚡️ Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/EGUN21g8KN,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
660,Paleolf,,"Con los años el sistema inmunitario tiene menos recursos para protegerse de los radicales libres, causantes del envejecimiento celular. #Zimax, gracias a su formula contiene una alta proporción de antioxidantes que protegen las células frente al estrés oxidativo. https://t.co/Xa5U2Qxqbu",False,"Weston, Florida",Con los años el sistema inmunitario tiene menos recursos para protegerse de los radicales libres causantes del envejecimiento celular Zimax gracias a su formula contiene una alta proporción de antioxidantes que protegen las células frente al estrés oxidativo,0.8689
661,victor baena,elbotiquinmx,"RT @elbotiquinmx: Si tienes 34 o más, lamentamos decirte que ya estás envejeciendo. https://t.co/JgfGQ131ee",True,monterrey,Si tienes 34 o más lamentamos decirte que ya estás envejeciendo,-0.4728
662,SuperTrinos,,"⚡️ Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/9csyoasG2y",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
663,AestheticMC,,"El Colegio Médico Científico para la prevención y tratamiento en nutrición, Anti-Envejecimiento y Estética A.C.
Otorgó el premio a la Excelencia Médica ISIENA 2019 al Dr. Sinué O. Orihuela García. 
#MedicinaEstética 
#medicoestetico 
#cancun
#XIVCongresoMedinaEstética 
#CCME https://t.co/lneQFhQYmp",False,"Manzanillo 100, col. Roma Sur ","El Colegio Médico Científico para la prevención y tratamiento en nutrición AntiEnvejecimiento y Estética AC
Otorgó el premio a la Excelencia Médica ISIENA 2019 al Dr Sinué O Orihuela García 
MedicinaEstética 
medicoestetico 
cancun
XIVCongresoMedinaEstética 
CCME",0.8779
