,emisor,mencionado,texto,rt,localizacion,texto_limpio,sent_score
475,ReporteActivo,,"🔵 Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/BwUWygHpF6",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
476,kogaluis1,nippon es,"RT @nippon_es: Japón se ha convertido en el país de la longevidad: ya hay más de 70.000 personas mayores de 100 años, el 88,1 % mujeres. ht…",True,"Miguel Hidalgo, CDMX MÉXICO",Japón se ha convertido en el país de la longevidad ya hay más de 70000 personas mayores de 100 años el 881  mujeres ht…,0.0
477,Juez Jurado,,♻️ ¿Cuál es el secreto de la longevidad de las tortugas?... https://t.co/I2jG0LN1yw,False,"Almaraz, Cáceres",¿Cuál es el secreto de la longevidad de las tortugas,0.0
478,DebesLeerlo,,"🔷 Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/sZPSoEdHKb",False,"Madrid, Comunidad de Madrid",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
479,PatyHoz,DebesLeerlo,RT @DebesLeerlo: 🔷 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/gs8weEF0af,True,Colombia ,Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
480,DebesLeerlo,,🔷 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/gs8weEF0af,False,"Madrid, Comunidad de Madrid",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
481,Eli Clis,Tuiterricolas,RT @Tuiterricolas: 🔷 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/4ZLcqrhK3d,True,,Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
482,AndyCastillo930,MINSAPCuba,RT @MINSAPCuba: #Cuba trabaja para garantizar una atención de #salud de calidad al adulto mayor y lograr una vejez saludable. En la actuali…,True,,Cuba trabaja para garantizar una atención de salud de calidad al adulto mayor y lograr una vejez saludable En la actuali…,0.8176
483,IVN fl3x,"lissaferr, EnriqueRG36","@lissaferr @EnriqueRG36 Llamaron de Hiroshima y dicen que todavía puede estar irradiada.
La longevidad de la muchacha tras haber estado expuesta a la radiación deja totalmente desconcertados a los científicos.
Ampliaremos.",False,Ciudad Autónoma de Buenos Aire,"Llamaron de Hiroshima y dicen que todavía puede estar irradiada
La longevidad de la muchacha tras haber estado expuesta a la radiación deja totalmente desconcertados a los científicos
Ampliaremos",0.0018
484,david ale84,MINSAPCuba,RT @MINSAPCuba: #Cuba trabaja para garantizar una atención de #salud de calidad al adulto mayor y lograr una vejez saludable. En la actuali…,True,"La Habana, Cuba",Cuba trabaja para garantizar una atención de salud de calidad al adulto mayor y lograr una vejez saludable En la actuali…,0.8176
485,LaCronologia,,🌀 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/k9E1wrIy7G,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
486,DebesLeerlo,,🔵 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/VLn8EdGwNE,False,"Madrid, Comunidad de Madrid",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
487,TemaGlobal,,"🔵 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/11o3Ybe3C7",False,"Madrid, Comunidad de Madrid",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
488,Tuiterricolas,,🔷 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/4ZLcqrhK3d,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
489,RotaDatos,,🔵 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/OlQXLikk4Z,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
490,ClubEditorial,,"🔷 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/R9oHJX4Ss3",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
491,InterDifusion,,🔵 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/55yL6uyjXn,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
492,ProEnlace,,🔵 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/QC8jqds1tc,False,España,Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
493,Postematico,,🌀 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/ndcrsUKnK5,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
494,Hiperenlazados,,"🔵 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/BXd1RWt8GM",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
495,guadalupem64,"velvet bet, Claudiashein, ocejoal",RT @velvet_bet: Vende tus productos en el Bazar Navideño para #PersonasMayores Aquí te brindamos información 👇🏽 @Claudiashein @ocejoal @CDM…,True,,Vende tus productos en el Bazar Navideño para PersonasMayores Aquí te brindamos información    …,0.4404
496,Enteremonos,,🔷 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/pyJ9SERnCw,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
497,TecNovedosos,,"🌀 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/s3jUnseAYl",False,España,Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
498,SoloPosesiva,,DUDO que esa mujer con ese cutis tenga algo de dignidad en su envejecimiento JAJAJAJAJAJAJAJAJA https://t.co/9YqpMtiOBY,False,🇻🇪 en 🇲🇽,DUDO que esa mujer con ese cutis tenga algo de dignidad en su envejecimiento JAJAJAJAJAJAJAJAJA,-0.1363
499,qmunty,,El Banco de España avisa que el envejecimiento de la población complica la vida de los bancos centrales https://t.co/VR1QK2yhBC,False,Zürich,El Banco de España avisa que el envejecimiento de la población complica la vida de los bancos centrales,-0.1027
500,amerinomandly,cimayoresmalaga,"RT @cimayoresmalaga: 🆕🔊 Finalizamos con el 4️⃣ panel de expertos del #cimayores2020 - Área Psicosocial y Procesos Cognitivos.

💼Francisco B…",True,Rincón de la Victoria. Málaga.,"Finalizamos con el 4⃣ panel de expertos del cimayores2020  Área Psicosocial y Procesos Cognitivos

Francisco B…",0.0
501,LaRedRevela,,🔷 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/S4v0VKl5mn,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
502,JanitoOrtizPURE,Camila Vergara,RT @Camila_Vergara: En la República Romana tenían tribunales populares masivos donde se juzgaban a quienes atentaban contra la república pa…,True,"Santiago, Chile",En la República Romana tenían tribunales populares masivos donde se juzgaban a quienes atentaban contra la república pa…,-0.128
503,EfectoCognitivo,,🌀 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/LaGW2uXGFC,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
504,mikidel08,"KarenCiencia, DrMacip",RT @KarenCiencia: ¿Existirá en el futuro un medicamento que cure la vejez? El Doctor español Salvador Macip @DrMacip  trabaja en una invest…,True,DF,¿Existirá en el futuro un medicamento que cure la vejez El Doctor español Salvador Macip   trabaja en una invest…,0.0
505,TecNovedosos,,"🔷 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/s3jUnseAYl",False,España,Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
506,TuiterPro,,🔷 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/tnjrOuxvqF,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
507,RunFitners,,"☆ 11 Bebidas que pueden retrasar el envejecimiento CLICK PARA LEER ᐅ https://t.co/cE1heb4p4B
➜ Dinos HOLA o deja tu  L I K E ♥ si quieres seguir viendo nuestras publicaciones https://t.co/eUKG4emxV5",False,,"11 Bebidas que pueden retrasar el envejecimiento CLICK PARA LEER ᐅ 
 Dinos HOLA o deja tu  L I K E  si quieres seguir viendo nuestras publicaciones",-0.296
508,LaRedRevela,,🌀 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/S4v0VKl5mn,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
509,Psicograce1,velvet bet,RT @velvet_bet: Hoy inauguramos un nuevo #CASSA #INED llamado “DESEOS DE VIVIR” con #PersonasMayores de las colonias Atlampa y San Simón To…,True,,Hoy inauguramos un nuevo CASSA INED llamado “DESEOS DE VIVIR” con PersonasMayores de las colonias Atlampa y San Simón To…,0.0
510,Emaya 13,nippon es,"RT @nippon_es: Japón se ha convertido en el país de la longevidad: ya hay más de 70.000 personas mayores de 100 años, el 88,1 % mujeres. ht…",True,En Madrid,Japón se ha convertido en el país de la longevidad ya hay más de 70000 personas mayores de 100 años el 881  mujeres ht…,0.0
511,ZonaMediatica,,🔷 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/TAJ1ZnEzl8,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
512,jhosuacontrera1,ApunteIndicado,"RT @ApunteIndicado: 🌀 ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/ui1mYBmV0i",True,Venezuela,¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
513,ApunteIndicado,,"🌀 ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/ui1mYBmV0i",False,"Sevilla, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
514,Claudiia Toro,Camila Vergara,RT @Camila_Vergara: En la República Romana tenían tribunales populares masivos donde se juzgaban a quienes atentaban contra la república pa…,True,Chile,En la República Romana tenían tribunales populares masivos donde se juzgaban a quienes atentaban contra la república pa…,-0.128
515,adultomayorper,notimerica,Una dieta saludable ralentiza el envejecimiento celular https://t.co/WR35qi31p3 vía @notimerica,False,"Lima, Perú",Una dieta saludable ralentiza el envejecimiento celular  vía,0.4019
516,adultomayorper,,Descubren nichos en la médula ósea para proteger a células del envejecimiento https://t.co/hbD1RetEeS,False,"Lima, Perú",Descubren nichos en la médula ósea para proteger a células del envejecimiento,0.3818
517,GuardiaDigital,,🌀 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/00SPeZMDGI,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
518,adultomayorper,elEconomistaes,El Banco de España avisa que el envejecimiento de la población complica la vida de los bancos centrales https://t.co/IpWGfwZbvf vía @elEconomistaes,False,"Lima, Perú",El Banco de España avisa que el envejecimiento de la población complica la vida de los bancos centrales  vía,-0.1027
519,NeoInformes,,🔷 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/XICzfgefOl,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
520,adultomayorper,,Un medicamento para la diabetes tiene implicaciones amplias e inesperadas para el envejecimiento saludable https://t.co/MsMHxpCEbI,False,"Lima, Perú",Un medicamento para la diabetes tiene implicaciones amplias e inesperadas para el envejecimiento saludable,0.4019
521,Yorb27,,Tomar vino tinto y comer chocolate podría prevenir el envejecimiento https://t.co/eJ99LLeC3D,False,"Aragua, Venezuela",Tomar vino tinto y comer chocolate podría prevenir el envejecimiento,0.0258
522,adultomayorper,,Oltra: 'Las políticas de autonomía personal y envejecimiento activo deben garantizar un vida digna y de calidad a todas las personas mayores' https://t.co/vu0tsRX72m,False,"Lima, Perú",Oltra Las políticas de autonomía personal y envejecimiento activo deben garantizar un vida digna y de calidad a todas las personas mayores,0.7906
523,Jeremy96015390,"IESSPastaza, IESSPastaza","RT @IESSPastaza: Jubilados de los Talleres de Envejecimiento Activo, del @IESSPastaza, participaron con una pieza musical vocal en las inst…",True,Puyo,Jubilados de los Talleres de Envejecimiento Activo del  participaron con una pieza musical vocal en las inst…,0.4019
524,Twittematico,,"🔷 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/8Fp284usb2",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
525,mishelalezu,"IESSPastaza, IESSPastaza","RT @IESSPastaza: Jubilados de los Talleres de Envejecimiento Activo, del @IESSPastaza, participaron con una pieza musical vocal en las inst…",True,"Loja, Ecuador",Jubilados de los Talleres de Envejecimiento Activo del  participaron con una pieza musical vocal en las inst…,0.4019
526,vicente araiza,INAPAM,RT @INAPAM: #PersonaMayor Mantenerse activo física y mentalmente es la clave para un envejecimiento saludable. Te compartimos algunos benef…,True,"Morelia, Michoacán de Ocampo",PersonaMayor Mantenerse activo física y mentalmente es la clave para un envejecimiento saludable Te compartimos algunos benef…,0.765
527,SilvestreSalaza,,"Cuatro hermanos de 110, 109, 103 y 101 años iluminan los genes de la longevidad https://t.co/OQYhwpe6Z1",False,"Puebla, México",Cuatro hermanos de 110 109 103 y 101 años iluminan los genes de la longevidad,0.0
528,cordobexit,UnPontifisex,@UnPontifisex Y el envejecimiento poblacional te está empezando a pisar los talones al palo. Encima planteas subir impuestos que disminuyen la inversión. Tincho Guzmán no sabe en la que se mete. Igual si la choca no lo vamos a volver a ver por qué vuelve de valijero de Stiglitz,False,,Y el envejecimiento poblacional te está empezando a pisar los talones al palo Encima planteas subir impuestos que disminuyen la inversión Tincho Guzmán no sabe en la que se mete Igual si la choca no lo vamos a volver a ver por qué vuelve de valijero de Stiglitz,0.0
529,ariabueno,,🍁 El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard.... https://t.co/vqAZ8vqglz,False,"Alcorcón, Comunidad de Madrid",El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard,0.6597
530,InfoReportes,,"🌀 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/rxGrkSCVpg",False,"Madrid, Comunidad de Madrid",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
531,PatiUgalde,elbotiquinmx,RT @elbotiquinmx: Esto las convierte en una fuente perfecta para luchar contra el envejecimiento. https://t.co/r055SET8OR,True,Ciudad de México,Esto las convierte en una fuente perfecta para luchar contra el envejecimiento,0.296
532,lopezernesto192,MINSAPCuba,RT @MINSAPCuba: #Cuba trabaja para garantizar una atención de #salud de calidad al adulto mayor y lograr una vejez saludable. En la actuali…,True,,Cuba trabaja para garantizar una atención de salud de calidad al adulto mayor y lograr una vejez saludable En la actuali…,0.8176
533,WalterP97722286,Camila Vergara,RT @Camila_Vergara: En la República Romana tenían tribunales populares masivos donde se juzgaban a quienes atentaban contra la república pa…,True,Libertad para el Wallmapu ,En la República Romana tenían tribunales populares masivos donde se juzgaban a quienes atentaban contra la república pa…,-0.128
534,johannagraciela,IESSAzuay,"RT @IESSAzuay: Un trabajo diario en conjunto por el envejecimiento activo y saludable, es parte de la filosofía de los funcionarios  de est…",True,cuenca,Un trabajo diario en conjunto por el envejecimiento activo y saludable es parte de la filosofía de los funcionarios  de est…,0.6597
535,torreon,,"Recomiendan suprimir de la dieta los “cuatro venenos blancos”, que son el azúcar, la sal, la harina y los lácteos, al asegurar que el organismo no los necesita y que son dañinos en grandes cantidades
https://t.co/UQKmxVCljv",False,"Torreón, Coahuila de Zaragoza",Recomiendan suprimir de la dieta los “cuatro venenos blancos” que son el azúcar la sal la harina y los lácteos al asegurar que el organismo no los necesita y que son dañinos en grandes cantidades,0.1027
536,Billekeingrid,elbotiquinmx,RT @elbotiquinmx: Esto las convierte en una fuente perfecta para luchar contra el envejecimiento. https://t.co/r055SET8OR,True,viña del mar,Esto las convierte en una fuente perfecta para luchar contra el envejecimiento,0.296
537,RedelionSC,nippon es,"RT @nippon_es: Japón se ha convertido en el país de la longevidad: ya hay más de 70.000 personas mayores de 100 años, el 88,1 % mujeres. ht…",True,,Japón se ha convertido en el país de la longevidad ya hay más de 70000 personas mayores de 100 años el 881  mujeres ht…,0.0
538,MultiGaceta,,"🔷 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/V3365JYUSk",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
539,InfoTextual,,"🔵 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/zRzXOqCs97",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
540,InfoApuntes,,"🔵 ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/Gv7BNhoopo",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
541,TuitReportes,,"🌀 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/tVGCbyq5ZF",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
542,GITSS UA,"iidl es, RagostF, fcs UJI, iidl es",RT @iidl_es: La investigadora Raquel Agost @RagostF grupo Social Innova @fcs_UJI ha coordinado un equipo de 19 investigadores de @iidl_es @…,True,,La investigadora Raquel Agost  grupo Social Innova  ha coordinado un equipo de 19 investigadores de  …,0.0
543,InfoTextual,,🔷 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/BPUHkPFiTY,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
544,armando coronar,,Tomar vino tinto y comer chocolate podría prevenir el envejecimiento https://t.co/nvByi14Egn,False,Ixtapaluca,Tomar vino tinto y comer chocolate podría prevenir el envejecimiento,0.0258
545,InterDifusion,,"🔷 ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/BupsCdWh5N",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
546,blanca mar2004,,"Cuatro hermanos de 110, 109, 103 y 101 años iluminan los genes de la longevidad https://t.co/vARhPGHIFc",False,"Puebla,Pue y Lerma, edo de Mex",Cuatro hermanos de 110 109 103 y 101 años iluminan los genes de la longevidad,0.0
547,RepartoDigital,,"🌀 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/8nxm0lYBHB",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
548,MejiasElaine,MINSAPCuba,RT @MINSAPCuba: #Cuba trabaja para garantizar una atención de #salud de calidad al adulto mayor y lograr una vejez saludable. En la actuali…,True,,Cuba trabaja para garantizar una atención de salud de calidad al adulto mayor y lograr una vejez saludable En la actuali…,0.8176
549,josedanielo32,"IESSPastaza, IESSPastaza","RT @IESSPastaza: Jubilados de los Talleres de Envejecimiento Activo, del @IESSPastaza, participaron con una pieza musical vocal en las inst…",True,"Uio, Ecuador",Jubilados de los Talleres de Envejecimiento Activo del  participaron con una pieza musical vocal en las inst…,0.4019
550,Valenti75373349,MINSAPCuba,RT @MINSAPCuba: #Cuba trabaja para garantizar una atención de #salud de calidad al adulto mayor y lograr una vejez saludable. En la actuali…,True,Cuba🇨🇺,Cuba trabaja para garantizar una atención de salud de calidad al adulto mayor y lograr una vejez saludable En la actuali…,0.8176
551,BetoELescamoso,"CoalicionAnimal, ChuchoSesmaPVEM, AlessandraRdlv",@CoalicionAnimal @ChuchoSesmaPVEM @AlessandraRdlv Segun se los pandas NO son animales gregarios es decir no conviven con otros de su especie ni requieren de otros para sobrevivir asi que cuándo falte una la otra ni cuenta se dara de su ausencia.... So tampoco hay maltrato por ahi sino más bien la longevidad es el resultado de,False,Zona Temporalmente Autonoma,Segun se los pandas NO son animales gregarios es decir no conviven con otros de su especie ni requieren de otros para sobrevivir asi que cuándo falte una la otra ni cuenta se dara de su ausencia So tampoco hay maltrato por ahi sino más bien la longevidad es el resultado de,-0.4404
552,edu lth,Camila Vergara,RT @Camila_Vergara: En la República Romana tenían tribunales populares masivos donde se juzgaban a quienes atentaban contra la república pa…,True,"Santiago, Metropolitana de San",En la República Romana tenían tribunales populares masivos donde se juzgaban a quienes atentaban contra la república pa…,-0.128
553,acxstillo ,,"Humildad, habilidad
Afinidad, longevidad
Sobra creatividad y credibilidad",False,加拉加加谷轿车,"Humildad habilidad
Afinidad longevidad
Sobra creatividad y credibilidad",0.5994
554,palsnett,,"Cuatro hermanos de 110, 109, 103 y 101 años iluminan los genes de la longevidad https://t.co/wGKrkiVOhQ",False,United States,Cuatro hermanos de 110 109 103 y 101 años iluminan los genes de la longevidad,0.0
555,nadiasilva2106,EFEnoticias,"RT @EFEnoticias: ""La longevidad era para mi algo impensable porque se me conocía como inconsistente; lo que más me enorgullece ahora es mi…",True,Salvador/Bahia/Brasil,La longevidad era para mi algo impensable porque se me conocía como inconsistente lo que más me enorgullece ahora es mi…,0.5256
556,EugMoscoso,"IESSPastaza, IESSPastaza","RT @IESSPastaza: Jubilados de los Talleres de Envejecimiento Activo, del @IESSPastaza, participaron con una pieza musical vocal en las inst…",True,,Jubilados de los Talleres de Envejecimiento Activo del  participaron con una pieza musical vocal en las inst…,0.4019
557,mrkcrh,anarxys,"@anarxys ¿Tú has visto a Andy Biersack? Ese hijo de puta no sabe como funciona el tema del envejecimiento.
Btw otra banda emo que vuelve con ganas:
https://t.co/xbmNupLBst",False,,"¿Tú has visto a Andy Biersack Ese hijo de puta no sabe como funciona el tema del envejecimiento
Btw otra banda emo que vuelve con ganas",0.0
558,aliciamuoz8,FelipeWard,RT @FelipeWard: para explicarles los beneficios directos que tendrán con la #NuevaAgendaSocial y saber sus inquietudes al respecto. El enve…,True,"Valparaíso, Chile",para explicarles los beneficios directos que tendrán con la NuevaAgendaSocial y saber sus inquietudes al respecto El enve…,0.3818
559,AmparoProano,"IESSPastaza, IESSPastaza","RT @IESSPastaza: Jubilados de los Talleres de Envejecimiento Activo, del @IESSPastaza, participaron con una pieza musical vocal en las inst…",True,,Jubilados de los Talleres de Envejecimiento Activo del  participaron con una pieza musical vocal en las inst…,0.4019
560,JunethLag,httpminseok ,"RT @httpminseok_: › RADIO STAR

sehun mencionó sus preocupaciones sobre envejecer xq recientemente lo ha estado sintiendo, luego chanyeol d…",True,Perú 🇵🇪,"› RADIO STAR

sehun mencionó sus preocupaciones sobre envejecer xq recientemente lo ha estado sintiendo luego chanyeol d…",0.128
561,InformateMX,,"Estilo de vida, switch para retrasar o acelerar el envejecimiento #SALUD #SaludyCiencia https://t.co/cJrryON6Jc",False,México,Estilo de vida switch para retrasar o acelerar el envejecimiento SALUD SaludyCiencia,-0.3182
562,capama ,elbotiquinmx,RT @elbotiquinmx: Esto las convierte en una fuente perfecta para luchar contra el envejecimiento. https://t.co/r055SET8OR,True,,Esto las convierte en una fuente perfecta para luchar contra el envejecimiento,0.296
563,julysn8,"IESSPastaza, IESSPastaza","RT @IESSPastaza: Jubilados de los Talleres de Envejecimiento Activo, del @IESSPastaza, participaron con una pieza musical vocal en las inst…",True,,Jubilados de los Talleres de Envejecimiento Activo del  participaron con una pieza musical vocal en las inst…,0.4019
564,DonSinoptico,,🌀 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/3GzvA8MuXr,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
565,jeobax,"IESSPastaza, IESSPastaza","RT @IESSPastaza: Jubilados de los Talleres de Envejecimiento Activo, del @IESSPastaza, participaron con una pieza musical vocal en las inst…",True,Ecuador,Jubilados de los Talleres de Envejecimiento Activo del  participaron con una pieza musical vocal en las inst…,0.4019
566,ROSITABORJA1,"IESSPastaza, IESSPastaza","RT @IESSPastaza: Jubilados de los Talleres de Envejecimiento Activo, del @IESSPastaza, participaron con una pieza musical vocal en las inst…",True,,Jubilados de los Talleres de Envejecimiento Activo del  participaron con una pieza musical vocal en las inst…,0.4019
567,AreaEditorial,,🌀 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/DriF811Uch,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
568,PaulyFanny,"IESSPastaza, IESSPastaza","RT @IESSPastaza: Jubilados de los Talleres de Envejecimiento Activo, del @IESSPastaza, participaron con una pieza musical vocal en las inst…",True,,Jubilados de los Talleres de Envejecimiento Activo del  participaron con una pieza musical vocal en las inst…,0.4019
569,KatiaMontpeller,MINSAPCuba,RT @MINSAPCuba: #Cuba trabaja para garantizar una atención de #salud de calidad al adulto mayor y lograr una vejez saludable. En la actuali…,True,,Cuba trabaja para garantizar una atención de salud de calidad al adulto mayor y lograr una vejez saludable En la actuali…,0.8176
570,PorEstoOnline,,"#ElÁtico ⚠🚬 Fumar está relacionado con el envejecimiento facial y la aparición de arrugas, afirma estudio https://t.co/r559S7aLrM https://t.co/6uEUwLg3QD",False,"Mérida, Yucatán",ElÁtico  Fumar está relacionado con el envejecimiento facial y la aparición de arrugas afirma estudio,0.0
571,ProEditores,,"🔷 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/wB60H8cQfo",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
572,DanielFuentesT4,MINSAPCuba,RT @MINSAPCuba: #Cuba trabaja para garantizar una atención de #salud de calidad al adulto mayor y lograr una vejez saludable. En la actuali…,True,La HABANA,Cuba trabaja para garantizar una atención de salud de calidad al adulto mayor y lograr una vejez saludable En la actuali…,0.8176
573,Reportes24H,,"🔷 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/gVEdYncoxQ",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
574,LaloUrbanoM,,A BAILAAAAAAAAAAR SE HA DICHO. https://t.co/Ahy6Ol5tpS,False,Ciudad de México,A BAILAAAAAAAAAAR SE HA DICHO,0.0
575,AreaEditorial,,🔷 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/DriF811Uch,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
576,diegocruzcorne1,"IESSPastaza, IESSPastaza","RT @IESSPastaza: Jubilados de los Talleres de Envejecimiento Activo, del @IESSPastaza, participaron con una pieza musical vocal en las inst…",True,,Jubilados de los Talleres de Envejecimiento Activo del  participaron con una pieza musical vocal en las inst…,0.4019
577,cin laurel,,Creo que lo practicaré https://t.co/m6gi80Ybvf,False,Mexico,Creo que lo practicaré,0.0
578,castillo cbcd,"IESSPastaza, IESSPastaza","RT @IESSPastaza: Jubilados de los Talleres de Envejecimiento Activo, del @IESSPastaza, participaron con una pieza musical vocal en las inst…",True,"Zamora Chinchipe, Ecuador",Jubilados de los Talleres de Envejecimiento Activo del  participaron con una pieza musical vocal en las inst…,0.4019
579,inesazpelicueta,LaVerdadJunin,RT @LaVerdadJunin: El aumento de la expectativa de vida y el consecuente envejecimiento de la población generan cada vez más casos de osteo…,True,Argentina,El aumento de la expectativa de vida y el consecuente envejecimiento de la población generan cada vez más casos de osteo…,0.3182
